text	label_x	label_y	_merge
Where can you deliver cards?	order_physical_card		left_only
The wrong exchange rate was used when I bought something with a foriegn currency.	card_payment_wrong_exchange_rate		left_only
Am I able to change my PIN at any cash machines?	change_pin		left_only
would a visa or mastercard be more suited to me?	visa_or_mastercard		left_only
I lost my phone! Will my card still work?	lost_or_stolen_phone		left_only
Still waiting on my refund...	Refund_not_showing_up		left_only
do you offer refunds? i would like to return purchase.	request_refund		left_only
Can I top-up by cheque?	top_up_by_cash_or_cheque		left_only
I don't see a refund in my account.	Refund_not_showing_up		left_only
What is maximum top up?	top_up_limits		left_only
I didn't get cash from an ATM, but according to the app a transaction was made when i didn't make it.	cash_withdrawal_not_recognised		left_only
I bought something this morning and the payment is still pending	pending_card_payment		left_only
I may have entered the PIN wrong and the account is blocked.  What do I have to do to get it unblocked.	pin_blocked		left_only
I didn't get the correct amount of money from the ATM machine	wrong_amount_of_cash_received		left_only
atm would not give me cash	declined_cash_withdrawal		left_only
Do top-ups have a limit?	top_up_limits		left_only
I was charged a fee when making this transfer, and I don't think I should have been!	transfer_fee_charged		left_only
Why was I not able to take cash from the ATM?	declined_cash_withdrawal		left_only
I don't know what this Direct Debit payment on my account is for.	direct_debit_payment_not_recognised		left_only
Do you have a problem with EUR exchanges?	fiat_currency_support		left_only
Why was my PIN blocked?	pin_blocked		left_only
I don't know how to verify my identity.	verify_my_identity		left_only
Why am I being asked to verify my identity?	why_verify_identity		left_only
Why can't my beneficiary access my account?	beneficiary_not_allowed		left_only
What is the cost and time frame of getting a new card?	card_about_to_expire		left_only
Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up?	top_up_failed		left_only
How do I know why my card isn't working?	card_not_working		left_only
Do you send more than one card?	getting_spare_card		left_only
I didn't get my card back from the ATM.	card_swallowed		left_only
I would like to know why my transfer was declined.	declined_transfer		left_only
do I need to verify my identity before I can use my card?	why_verify_identity		left_only
My card was declined but it shows as multiple charges?	transaction_charged_twice		left_only
do i need to wait for my card before i get pin	get_physical_card		left_only
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?	wrong_amount_of_cash_received		left_only
My PIN was blocked.	pin_blocked		left_only
Why do you need to verify my identity?	why_verify_identity		left_only
Why do I need to verify the top-up?	verify_top_up		left_only
What is the fee charged for using my card?	card_payment_fee_charged		left_only
what is the limit for top-ups?	top_up_limits		left_only
Can I use my card anywhere I want?	card_acceptance		left_only
Should I complete my security verification before I can use my account?	why_verify_identity		left_only
Can it automatically top-up money if there isn't much left?	automatic_top_up		left_only
My transfers are being declined. IT has always worked for me but now it's declining my card. I've tried several times.	declined_transfer		left_only
Why would my card payment get reverted?	reverted_card_payment?		left_only
Can I get paid for this in another currency?	receiving_money		left_only
Why did the disposable virtual card which I used to pay a gym subscription get denied?	virtual_card_not_working		left_only
Which countries are you available in?	country_support		left_only
I've lost track of my phone or someone stole it.	lost_or_stolen_phone		left_only
Please help me.  I am still waiting on a refund.	Refund_not_showing_up		left_only
When can I expect delivery?	card_delivery_estimate		left_only
I need to change my address	edit_personal_details		left_only
Where can I get my PIN unblocked?	pin_blocked		left_only
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?	direct_debit_payment_not_recognised		left_only
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?	balance_not_updated_after_cheque_or_cash_deposit		left_only
If I lost my phone, what steps do I need to take to stop someone from using my account?	lost_or_stolen_phone		left_only
I didn't get all the cash I requested for at the ATM	wrong_amount_of_cash_received		left_only
Can I get an item refunded?	request_refund		left_only
My transfer was rejected	declined_transfer		left_only
Can I order another card?	getting_spare_card		left_only
My card shows a cash withdrawal I don't recognize.	cash_withdrawal_not_recognised		left_only
I cannot use my PIN.	pin_blocked		left_only
Help my activate my card.	activate_my_card		left_only
How long do I have to wait for a transfer from the US?	transfer_timing		left_only
lost phone, can i still access account?	lost_or_stolen_phone		left_only
What do I need to do to transfer money into my account?	transfer_into_account		left_only
I need a second card, can I have more than one?	getting_spare_card		left_only
My card got lost.	lost_or_stolen_card		left_only
Do you support the exchange of EUR from my currency.	fiat_currency_support		left_only
I am on vacation in Spain and need to change my pin.	change_pin		left_only
Why is my card payment cancelled?	reverted_card_payment?		left_only
I should have a refund in my statement but I can't see it	Refund_not_showing_up		left_only
Can I edit my personal details?	edit_personal_details		left_only
Someone transferred money to me and it doesn't show	pending_transfer		left_only
I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?	virtual_card_not_working		left_only
